2487,4354,13335,43066,372616,0
481,269,1107,406,1022,0
882,128,142,139,342,0
603,238,377,387,881,0
840,351,505,592,1358,0
114,50,52,76,276,0
7494,3747,3778,3143,5474,0
2493,1617,1253,1295,1768,0
85,23,30,44,177,0
883,302,304,371,865,0
496,213,251,359,1141,0
238,63,92,120,268,0
235667,216616,36987,17795,163477,0
266,75,115,180,761,0
4953,2003,1964,1620,2976,0
8349,4701,3269,3592,13436,0
1096,125,133,170,355,0
45,17,20,21,61,0
426,59,58,77,142,0
430,93,113,146,242,0
880,275,280,269,544,0
345,123,164,219,646,0
10703,3524,3374,2942,5961,0
375,128,190,335,751,0
465,326,476,734,2326,0
9060,6470,4187,2815,4829,0
60,15,29,42,120,0
11039,5206,5417,4716,8408,0
658,405,500,842,2505,0
555,131,200,281,707,0
208903,141969,41246,18389,23532,0
62,17,26,35,99,0
4,1,1,1,7,0
75374,70280,106222,141496,355596,0
339,185,377,683,2866,0
418,94,124,153,264,0
503,91,84,104,260,0
238,80,101,128,367,0
87,53,84,133,353,0
6,3,4,6,23,0
99,40,50,56,165,0
88800,48403,34577,28599,49413,0
282,189,332,598,2435,0
199341,114539,39891,18248,25563,0
1240,477,718,1066,4087,0
67983,9846,25738,14092,26082,0
2,3,5,10,93,0
282,121,271,632,2420,0
16,11,16,31,115,0
347,102,144,156,458,0
6542,5654,3832,2304,2903,0
8188,3871,2781,2383,7897,0
723,148,191,225,545,0
296,266,406,668,3053,0
5,3,4,1,3,0
564,132,147,155,329,0
1687,2334,5474,7059,13582,0
11,4,7,12,43,0
2462,4738,1359,1330,1221,0
132,30,49,82,469,0
39,6,7,5,20,0
474,83,86,82,262,0
130415,89226,50517,64266,120728,0
343,55,52,63,160,0
644280,254452,212637,199753,380630,0
344,85,76,104,246,0
998,601,445,339,271,0
0,0,0,0,0,0
474,202,271,391,999,0
2,1,2,1,3,0
543,90,120,118,308,0
533,107,141,162,398,0
9610,7140,3975,3341,5250,0
2,2,0,0,5,0
40607,19033,17088,15469,28469,0
73149,77230,105494,133813,385395,0
1,3,3,14,93,0
0,0,0,1,3,0
28127,6292,6527,6857,14008,0
28701,39517,65859,102063,403372,0
17,5,2,3,16,0
832,389,603,665,1587,0
2,0,0,2,1,0
205080,174400,33551,15516,109711,0
448,324,362,545,2284,0
4526,4379,2766,1751,4040,0
117,36,45,67,170,0
253,204,307,400,1351,0
8539,4222,3093,2648,7461,0
1579,470,608,1062,4181,0
444,62,59,57,125,0
12618,17731,36732,69277,315460,0
0,0,2,19,127,0
56417,28663,23595,20354,35704,0
47,54,152,221,917,0
1041,364,314,386,918,0
105,33,37,63,329,0
431,249,245,189,373,0
0,0,0,0,0,0
496,394,517,826,3001,0
2015,447,526,689,1773,0
52,19,16,25,70,0
142767,98218,63268,86684,147363,0
448,172,169,157,362,0
2565,978,1287,1491,3383,0
12685,5734,6484,5577,10185,0
3125,2754,1310,1053,1405,0
113,42,52,53,171,0
25,1,6,3,22,0
1657,707,793,807,1313,0
25639,11689,11681,10962,21792,0
0,0,0,2,8,0
461,90,102,111,295,0
203,169,219,424,1642,0
195663,155714,33116,14061,61063,0
445,158,209,284,992,0
677,207,260,218,369,0
1635,418,441,436,1166,0
168,36,48,63,168,0
82,35,38,45,159,0
2,2,15,52,187,0
46,10,10,21,43,0
1701,335,291,346,778,0
403,172,306,530,2486,0
12944,5682,5720,5051,9631,0
5421,2768,3085,3123,7748,0
3238,1530,1669,1803,3924,0
71,25,32,50,191,0
824,288,362,389,990,0
7781,3593,2933,3235,14185,0
442,49,70,75,191,0
471,61,71,102,222,0
584,165,223,264,622,0
2223,1985,2356,2595,5204,0
185,74,95,138,604,0
23,7,7,17,36,0
127,163,241,356,1106,0
209,51,78,94,271,0
398,57,59,78,184,0
415,75,90,93,246,0
4,1,2,2,10,0
79,33,37,45,161,0
4525,2321,2480,2774,6371,0
632,228,291,417,878,0
90,32,52,60,212,0
2885,1522,1882,2260,4781,0
61040,30962,23174,19384,34565,0
1148,213,264,289,656,0
208567,154244,34613,17496,77430,0
406,135,204,263,768,0
464,72,91,89,243,0
573,80,102,111,263,0
237,93,103,163,453,0
312,206,274,464,1890,0
774,177,190,217,407,0
18562,12483,7513,6354,11842,0
523,242,383,460,1080,0
9,2,1,0,6,0
7510,3284,3416,3717,14216,0
47,13,9,28,70,0
426,61,69,54,196,0
5237,2057,1626,1674,3893,0
9,2,5,3,14,0
189609,159951,34962,16224,77473,0
63059,75510,112039,153024,487809,0
917,392,492,661,1905,0
752,272,321,428,1310,0
36,15,9,13,38,0
42321,50313,68994,91227,270618,0
5586,5092,2409,2048,4567,0
835,256,320,367,1084,0
503,74,91,100,269,0
84,41,78,90,351,0
78,30,34,37,176,0
0,0,8,28,169,0
3490,499,555,580,1334,0
1139,202,208,244,592,0
5820,5772,3609,1934,3517,0
12480,11245,11202,11031,25915,0
331,168,226,278,864,0
988,377,477,558,1706,0
0,0,0,1,3,0
444,41,62,67,155,0
90996,70839,49376,69736,117902,0
58,10,9,10,30,0
306,123,210,316,1410,0
26823,11142,10480,9897,19346,0
326,105,184,308,949,0
8,2,2,2,6,0
1444,563,731,948,2542,0
15,4,11,20,90,0
506,157,190,270,750,0
1037947,330197,266997,242069,451193,0
6,9,15,29,167,0
649,201,260,285,861,0
686,219,271,322,826,0
10,1,6,19,62,0
3,1,2,1,8,0
5046,2609,2972,3258,7511,0
77,30,28,59,138,0
102,18,23,20,90,0
669,255,306,373,1114,0
533,213,264,388,1081,0
304,94,105,171,434,0
76,37,61,104,375,0
494,110,101,112,237,0
57581,50379,59277,71188,153435,0
126342,72328,45331,39182,63767,0
673,413,588,859,2898,0
0,0,0,1,2,0
197,183,401,715,2314,0
355,98,140,171,556,0
316,102,120,173,705,0
836,112,132,144,331,0
127,41,40,65,209,0
176,54,78,109,643,0
340,38,56,59,128,0
1302,419,506,549,932,0
519,353,410,621,2154,0
225,178,218,428,2121,0
98,42,61,87,397,0
7427,3445,3170,3419,13918,0
374,132,163,238,1005,0
225464,180154,39508,18461,85270,0
9407,4927,4251,4429,17294,0
7743,3393,2822,3034,12038,0
573,224,241,300,763,0
409,46,79,84,199,0
8772,3935,3323,2517,7173,0
12,2,5,4,18,0
242,88,124,176,446,0
7458,3670,3355,3623,15781,0
517,332,385,647,2245,0
5446,2114,1366,1098,1875,0
412,111,166,205,672,0
7699,3882,2992,2975,10662,0
307,68,90,121,321,0
56527,27809,22632,19063,33193,0
57926,63652,86273,111279,320201,0
510,151,202,270,765,0
73,45,68,118,319,0
644,181,247,320,827,0
85,31,40,53,141,0
10826,5857,5492,6042,27598,0
748,225,333,395,1301,0
103,56,92,122,353,0
318394,264282,54126,22757,132767,0
3609,2203,3007,3175,7115,0
231,89,101,118,435,0
15057,6632,6709,5875,11009,0
906,286,389,595,2114,0
1898,587,604,895,2283,0
10975,5483,4758,5856,29274,0
837997,304251,245481,221393,417083,0
1127,287,336,364,869,0
9337,2497,2786,2033,4011,0
1036,431,561,687,2019,0
42,14,13,25,58,0
3148,5570,1566,1207,1587,0
10661,5205,3678,2951,5910,0
9534,4560,3163,2319,5238,0
277,265,516,682,2322,0
22,25,62,130,556,0
541,162,152,185,488,0
46,13,11,18,53,0
66046,78122,112651,157456,518667,0
98,56,94,155,649,0
16462,4440,3791,3033,4626,0
145,71,125,190,787,0
493,105,134,118,289,0
181,20,42,61,163,0
43,41,60,118,295,0
149,96,172,280,875,0
195,335,1359,1306,3847,0
1732,236,242,296,748,0
531,70,80,100,209,0
66079,43832,20597,27372,67806,0
1820,390,420,468,1115,0
4034,2842,2848,2861,5927,0
363,131,220,232,1066,0
1156637,467289,392327,355984,672176,0
28,10,17,27,91,0
1590,1131,2108,678,1197,0
1264499,501875,415104,370428,719466,0
159,105,140,246,906,0
0,0,1,13,116,0
7767,7014,5175,2498,2794,0
645,207,283,277,846,0
47,4,4,9,12,0
28622,19310,12466,11709,22556,0
452,86,104,140,235,0
8206,5741,3414,2352,3571,0
240,79,90,152,403,0
58093,67335,99091,138041,453868,0
1369,284,323,346,934,0
1026333,386012,323703,292340,552921,0
822,205,270,327,737,0
469,61,78,82,176,0
582,100,95,120,264,0
1547,609,742,790,1178,0
2,2,2,3,4,0
4,0,2,1,5,0
41,31,64,77,302,0
95,38,43,59,174,0
1217,410,470,632,2658,0
60,32,57,91,314,0
5623,4670,3253,1456,2253,0
836660,302669,248977,231502,441887,0
1847,491,579,652,1479,0
85,36,30,52,141,0
201,83,109,130,624,0
550,268,301,261,665,0
373,45,61,58,134,0
26288,28252,43738,58128,134867,0
50,18,27,20,91,0
37,88,174,298,1021,0
9466,6328,3393,2348,4338,0
2284,2524,872,638,863,0
202,57,58,108,273,0
230,168,236,345,1266,0
3324,1794,2044,2243,5335,0
4438,2204,2528,2681,6503,0
51996,15477,15447,15280,32779,0
108,143,228,354,1103,0
368,102,144,229,463,0
456,69,102,79,250,0
1235,357,407,387,1036,0
7072,4076,2882,2507,5238,0
707,234,320,322,892,0
791,478,258,307,569,0
10971,8953,5512,2816,4397,0
303,84,115,143,349,0
0,0,0,0,0,0
1570,488,658,946,3244,0
4934,3783,3860,3097,3909,0
769,84,89,115,238,0
85,163,177,311,737,0
1,0,2,4,26,0
344,175,195,253,747,0
270,65,79,94,222,0
13854,20435,11747,8010,9644,0
425,78,69,93,237,0
10,0,0,2,8,0
6491,3071,2418,2242,4278,0
27,2,9,6,13,0
3194,636,653,770,1878,0
145,85,95,102,242,0
10580,4679,4860,4728,7810,0
4,3,1,5,15,0
5024,704,890,1010,2677,0
1145,267,310,359,850,0
761,288,323,356,717,0
1144,502,543,702,2247,0
357754,147451,101797,81332,144559,0
7,8,33,89,425,0
35721,21023,21118,21258,32607,0
22879,4972,5537,5875,12757,0
82,20,18,24,67,0
213,121,130,175,568,0
192080,28801,25322,21855,35895,0
14360,6558,5484,3930,4850,0
15959,303342,2891,2161,5214,0
17,14,23,30,169,0
1441,472,518,455,1032,0
157,159,161,216,627,0
5737,1896,2189,2489,5258,0
1915,461,521,508,1105,0
1499,353,391,549,1365,0
2122,406,704,677,1251,0
2,0,0,0,2,0
1185,314,367,473,1403,0
15402,3723,3795,3675,7939,0
8207,10457,5879,6217,15313,0
5,3,3,2,8,0
19477,10274,8443,7109,13507,0
8860,5330,2991,2915,10985,0
2315,425,482,582,1233,0
1019,265,314,552,1712,0
487,111,121,155,454,0
72,22,20,27,95,0
145,41,44,47,111,0
700,111,96,144,245,0
586,1727,2904,3472,8885,0
1565,286,575,4213,23317,0
160,217,696,1197,4705,0
700,308,620,919,2146,0
5737,1896,2189,2489,5258,0
3071,3176,3471,3598,8447,0
351,259,400,609,1223,0
499,219,210,323,821,0
2024,350,416,522,1372,0
6,4,16,20,166,0
8860,5330,2991,2915,10985,0
173,19,25,17,41,0
60,10,13,13,41,0
18,2,4,3,4,0
2829,856,1078,1773,4506,0
0,0,2,2,0,0
427,86,96,110,267,0
81,35,20,11,44,0
790,176,183,286,951,0
483,65,64,98,179,0
448,55,67,77,218,0
66,7,4,14,21,0
347,100,115,132,294,0
186,38,38,37,90,0
76,13,6,11,30,0
357,132,85,78,153,0
560,121,112,128,381,0
88,15,13,19,48,0
73,9,11,7,15,0
1262,10316,256,188,339,0
11,3,3,1,5,0
233,48,28,43,141,0
3233,11696,1099,781,909,0
3725,1478,1465,1342,2282,0
215,30,48,44,120,0
1675,10579,354,448,793,0
3582,647,638,681,1444,0
1612,10398,201,159,254,0
45,15,13,22,36,0
206,49,61,40,123,0
5,0,0,1,3,0
98,16,13,16,56,0
1427,10370,457,211,574,0
222,22,23,25,48,0
363,56,45,56,129,0
1973,10582,357,243,428,0
0,1,1,0,3,0
1,0,0,3,12,0
1686,775,1160,1816,5353,0
188,42,62,57,157,0
4779,8440,1802,1952,3329,0
24,3,4,9,21,0
4,0,0,1,1,0
75,14,18,16,40,0
24,4,7,5,18,0
296,48,49,57,133,0
268,107,144,165,489,0
59,12,12,6,22,0
45756,25415,20199,18519,33703,0
1213,586,642,331,285,0
535,68,64,90,200,0
39,15,20,27,79,0
729,180,214,251,672,0
1295,239,215,263,672,0
2502,606,763,807,1857,0
54,14,9,12,25,0
57,21,21,35,57,0
158,23,29,23,95,0
522,74,86,112,237,0
1918,387,510,488,921,0
10215,7005,4818,4132,5660,0
897,184,224,203,596,0
86,16,17,23,58,0
651,277,254,340,1024,0
145,27,24,29,41,0
8013,8135,1983,1608,2389,0
637,101,99,125,266,0
1771,220,259,233,562,0
0,0,0,0,0,0
1023,170,174,203,474,0
453,117,130,167,378,0
603,159,132,175,381,0
1278,217,233,252,463,0
0,0,0,0,1,0
9435,10174,6457,4594,1205,0
101,20,16,16,64,0
94,21,18,19,45,0
469,80,94,83,229,0
2522,535,626,577,987,0
86575,79043,113017,154864,495968,0
377,44,66,50,123,0
84,31,40,33,132,0
1212,304,346,412,1110,0
6958,1241,1394,1396,3260,0
2582,659,678,686,1259,0
132,9,12,17,42,0
407,63,86,114,194,0
114,33,21,33,81,0
329,55,88,76,199,0
70,3,12,12,75,0
1456,368,593,1206,2795,0
563,76,71,66,180,0
3,2,6,4,14,0
1943,499,571,628,1966,0
2045,689,729,795,1602,0
500,95,118,99,242,0
1358,5684,375,380,651,0
1697,5577,320,243,526,0
7219,6314,1019,947,1843,0
1469,5683,393,421,885,0
145,13,21,16,42,0
979,201,264,275,711,0
330,47,65,42,112,0
84,14,17,31,55,0
1148,272,286,359,742,0
266,44,48,60,147,0
315,24,33,21,66,0
46,6,9,10,29,0
3535,1087,1067,1058,2337,0
393,33,53,62,162,0
426,41,52,60,175,0
437,69,68,73,242,0
1582,437,384,483,967,0
331,71,91,149,309,0
124,25,29,29,63,0
624,126,162,234,732,0
62,15,13,4,22,0
3232,2772,1614,1470,2081,0
3349,1071,1239,1618,3700,0
1008,173,198,245,712,0
1074,192,215,288,826,0
696,185,265,277,1504,0
401,76,66,88,169,0
21,4,3,1,5,0
224,38,46,56,133,0
2,0,1,0,3,0
99,14,18,16,65,0
2924,475,578,516,1139,0
388,123,147,174,320,0
